source;target;weight
euryalum;40;0.000472814012178
signum;40;0.000406682739429
tyrrheni;40;0.000394993249498
rutuli;40;0.000389077754749
usquam;40;0.000378978688563
achates;40;0.000374504598185
ter;40;0.000371134733513
rursus;40;0.000369304058837
oceani;40;0.00036832037844
retro;40;0.000362554802968
fraus;40;0.000361550387444
hasta;40;0.000353923455914
revolvo;40;0.00033829574508
amens;40;0.000334931907394
duo;41;0.000674233103867
acestes;41;0.000659886424525
signum;41;0.000431860184636
mnestheus;41;0.000408316336057
quique;41;0.000399930499726
pristim;41;0.000395727569258
memmi;41;0.000395727569258
phaethontis;41;0.000395727569258
perfilsa;41;0.000395727569258
nona;41;0.000395727569258
nauticus;41;0.000395727569258
scyllaque;41;0.000395727569258
maturus;41;0.000395727569258
sergestusque;41;0.000395727569258
italus;41;0.000395727569258
sergia;41;0.000395727569258
romane;41;0.000395727569258
excierat;41;0.000395727569258
elymus;41;0.000395727569258
centauro;41;0.000395727569258
ter;42;0.000551234941495
aqua;42;0.000540246353108
en;42;0.00052905380489
nautes;42;0.000519995675432
charon;42;0.000485721617122
anchisae;42;0.000476041996381
lausum;42;0.000465008497743
stygiamque;42;0.00045496445698
nutrix;42;0.000447122854896
anchisa;42;0.000431107350127
palinure;42;0.000431107350127
ultor;42;0.000419823733051
rogus;42;0.000419744093372
nate;42;0.000419571228181
huc;42;0.000404056337479
lauso;42;0.000397031984255
heu;42;0.000391112242382
insania;42;0.000377509309125
vivo;42;0.000374745629786
dardanios;42;0.000372833463326
camilla;43;0.000554839454088
laurentiaque;43;0.000415410887827
camillam;43;0.000401086500154
rutuli;43;0.000395599530435
adcenso;43;0.000390648838655
tinguat;43;0.000390648838655
hibero;43;0.000390648838655
poenorum;43;0.000371441901138
implacabilis;43;0.000371441901138
antoren;43;0.0003649864262
uenantum;43;0.000355748690519
uolcentem;43;0.000355384985145
aeneadae;43;0.000351130022408
turnus;43;0.000345481341002
pulvis;43;0.00034430481005
lacrumantumque;43;0.000342480269997
ruentum;43;0.000342480269997
ambo;43;0.000340931839021
defendentum;43;0.000330986641346
euryalum;43;0.00032385610354
parthus;44;0.000699108508139
nocte;44;0.000445980793781
turne;44;0.000436676035131
allicio;44;0.000415197034088
allecto;44;0.000383314264033
tartaream;44;0.000381159415557
uacuum;44;0.000381159415557
megaeram;44;0.000381159415557
iuturnamque;44;0.000381159415557
iuturnae;44;0.000381159415557
torpor;44;0.000381159415557
lapis;44;0.000381159415557
adrectaeque;44;0.000381159415557
supra;44;0.000378959132225
soror;44;0.000370860020478
rutulos;44;0.000354713347914
condicio;44;0.000352329434166
ademptast;44;0.000352329434166
clausumue;44;0.000352329434166
cydon;44;0.000352329434166
halaesus;45;0.000707946229624
ilo;45;0.000603437663633
latinum;45;0.000565670564209
arcadas;45;0.000451444397062
proles;45;0.000430219770144
palla;45;0.000428395045962
menoeten;45;0.000397940938492
cretheu;45;0.000397940938492
echionium;45;0.000397940938492
argiuae;45;0.000397940938492
ars;45;0.000397940938492
cethegum;45;0.000397940938492
cupencum;45;0.000397940938492
dioren;45;0.000397940938492
arcada;45;0.000397940938492
hyllo;45;0.000397940938492
laurentes;45;0.000397940938492
lyrnesi;45;0.000397940938492
memorum;45;0.000397940938492
oniten;45;0.000397940938492
pyrrhus;46;0.00115905665792
priami;46;0.000783932413676
neoptolemum;46;0.000761406974766
nequiquam;46;0.00058313248438
danai;46;0.00058050641671
creüsa;46;0.000575900385662
uacua;46;0.000512888231806
hecubam;46;0.000471262127707
aedes;46;0.000466720753342
priamumque;46;0.000438323979921
polites;46;0.000433386332363
achilles;46;0.000433138843711
forsitan;46;0.000430822475115
grates;46;0.000427143541626
graiae;46;0.000426740885944
priamum;46;0.000421987816496
hecuba;46;0.000421844671344
ignis;46;0.000417102391584
atridas;46;0.000412822395401
ceu;46;0.000408899688281
helenus;47;0.00060201222849
heleno;47;0.000551675780373
mezentius;47;0.000498607459142
drance;47;0.000479633659917
pelori;47;0.000434624600529
portus;47;0.000434230328602
lingua;47;0.00041604034873
tot;47;0.000403672859288
scio;47;0.000389600325734
lausus;47;0.000387779147281
celaeno;47;0.000380184896949
idomeneus;47;0.00037190751331
circae;47;0.00037190751331
philoctetae;47;0.00037190751331
sallentinos;47;0.00037190751331
teneto;47;0.00037190751331
locri;47;0.00037190751331
italique;47;0.00037190751331
ora1;47;0.00037190751331
sus;47;0.00037190751331
ilo;48;0.000542190024937
iphitus;48;0.000483461551762
pelias;48;0.000460229274695
palla;48;0.000458444264835
pallas;48;0.000457760987959
priami;48;0.000450997111266
halaesus;48;0.000441225082437
dardanus;48;0.000416474348345
latinus;48;0.000413219126613
turris;48;0.000409299239447
currus;48;0.000402397240958
ianique;48;0.000392804384892
italusque;48;0.000392804384892
sabinus;48;0.000392804384892
saturnusque;48;0.000392804384892
bifrontis;48;0.000392804384892
pinnis;48;0.000392804384892
martiaque;48;0.000392804384892
senex;48;0.000386053151907
dardanidae;48;0.000385685927119
danaum;49;0.000685046195723
iphitus;49;0.000644437026231
pelias;49;0.000644437026231
matutinus;49;0.000505706858017
coroebus;49;0.000501789806024
rhipeus;49;0.000501789806024
priami;49;0.000459059888779
achates;49;0.000406902313349
aetnaei;49;0.000406203440786
unde;49;0.000382815781109
lemnius;49;0.000362067969627
ingentum;49;0.000360969037735
rutulus;49;0.000360442155485
taboque;49;0.000359204136277
lydia;49;0.000359176241724
etruscis;49;0.000359032428541
tegeaeum;49;0.000358906501008
chalybs;49;0.000358764325457
maeoniae;49;0.000358594576836
fornace;49;0.000358509807437
